Date,Open,High,Low,Close,Adj Close,Volume
2010-08-20,6.582500,6.792500,6.460000,6.597500,6.237045,578800
2010-08-23,6.785000,6.815000,6.357500,6.365000,6.017247,1026000
2010-08-24,6.110000,6.250000,5.897500,6.042500,5.712368,933200
2010-08-25,5.957500,6.302500,5.737500,6.225000,5.884896,1305200
2010-08-26,6.335000,6.370000,5.805000,5.870000,5.549292,1054400
2010-08-27,6.047500,6.287500,5.570000,6.220000,5.880170,1521600
2010-08-30,6.130000,6.212500,5.760000,5.770000,5.454756,791600
2010-08-31,5.725000,5.842500,5.322500,5.402500,5.107334,1136400
2010-09-01,5.622500,6.082500,5.622500,5.905000,5.582380,1419600
2010-09-02,6.005000,6.297500,5.885000,6.297500,5.953436,2154000
2010-09-03,6.545000,6.712500,6.250000,6.570000,6.211048,2664800
2010-09-07,6.512500,6.562500,6.150000,6.215000,5.875443,1636000
2010-09-08,6.242500,6.282500,5.937500,6.112500,5.778543,3678400
2010-09-09,6.342500,6.357500,6.065000,6.137500,5.802177,1102400
2010-09-10,6.082500,6.160000,5.635000,5.897500,5.575289,3371200
2010-09-13,6.075000,6.497500,6.067500,6.482500,6.128328,2277600
2010-09-14,6.425000,6.925000,6.245000,6.800000,6.428482,1996000
2010-09-15,6.660000,6.762500,6.472500,6.747500,6.378850,1360000
2010-09-16,6.612500,6.915000,6.570000,6.890000,6.513565,1065200
2010-09-17,6.990000,7.020000,6.787500,6.895000,6.518291,961200
2010-09-20,6.897500,7.017500,6.687500,6.977500,6.596284,2612800
2010-09-21,6.952500,7.112500,6.865000,6.930000,6.551379,1242000
2010-09-22,6.840000,6.907500,6.487500,6.642500,6.281400,1688000
2010-09-23,6.457500,7.115000,6.332500,6.770000,6.401968,1410000
2010-09-24,7.075000,7.615000,7.075000,7.575000,7.163207,1684400
2010-09-27,7.632500,7.652500,7.357500,7.445000,7.040275,1364000
2010-09-28,7.535000,7.835000,7.227500,7.792500,7.368883,1696000
2010-09-29,7.650000,8.140000,7.650000,7.965000,7.532006,2112800
2010-09-30,8.090000,8.250000,7.572500,7.792500,7.368883,2426400
2010-10-01,7.982500,8.032500,7.532500,7.710000,7.290868,1617200
2010-10-04,7.665000,7.670000,7.137500,7.395000,6.992992,1688800
2010-10-05,7.550000,7.927500,7.550000,7.857500,7.430350,1614800
2010-10-06,7.850000,7.862500,7.312500,7.587500,7.175027,1479600
2010-10-07,7.570000,7.697500,7.325000,7.590000,7.177391,1389200
2010-10-08,7.537500,7.872500,7.287500,7.837500,7.411437,1956400
2010-10-11,7.837500,8.210000,7.837500,7.980000,7.546190,1358000
2010-10-12,7.880000,8.250000,7.740000,8.150000,7.706949,1222000
2010-10-13,8.227500,8.312500,7.960000,8.187500,7.742410,1825600
2010-10-14,8.202500,8.352500,7.977500,8.120000,7.678579,1289200
2010-10-15,8.290000,8.375000,7.932500,8.305000,7.853523,1491600
2010-10-18,8.262500,8.262500,7.910000,8.112500,7.671487,1418800
2010-10-19,7.857500,8.195000,7.517500,7.772500,7.349971,2522800
2010-10-20,7.780000,8.022500,7.625000,7.902500,7.472904,1625200
2010-10-21,7.942500,7.982500,7.565000,7.785000,7.361792,1470800
2010-10-22,7.785000,8.285000,7.785000,8.247500,7.799149,1988800
2010-10-25,8.375000,8.660000,8.375000,8.517500,8.054470,827600
2010-10-26,8.397500,8.537500,8.127500,8.410000,7.952815,730800
2010-10-27,8.440000,9.195000,8.437500,9.182500,8.683321,1308800
2010-10-28,9.207500,9.262500,8.865000,9.205000,8.704597,928800
2010-10-29,9.130000,9.450000,9.115000,9.377500,8.867719,721200
2010-11-01,9.445000,9.567500,9.060000,9.282500,8.777884,1303600
2010-11-02,9.452500,9.605000,9.325000,9.462500,8.948099,764800
2010-11-03,9.557500,9.775000,9.330000,9.775000,9.243610,1224400
2010-11-04,10.042500,10.707500,10.042500,10.672500,10.092320,1245600
2010-11-05,10.780000,11.050000,10.640000,10.895000,10.302725,1210800
2010-11-08,10.835000,11.122500,10.715000,10.910000,10.316909,1162400
2010-11-09,10.910000,10.942500,10.380000,10.495000,9.924470,983200
2010-11-10,10.485000,10.535000,10.095000,10.507500,9.936291,944800
2010-11-11,9.705000,10.250000,9.322500,10.140000,9.588769,1638000
2010-11-12,10.062500,10.610000,9.820000,10.115000,9.565126,1076800
2010-11-15,10.340000,10.422500,9.890000,9.890000,9.352359,948000
2010-11-16,9.647500,9.960000,9.320000,9.470000,8.955192,1087600
2010-11-17,9.435000,9.772500,9.327500,9.442500,8.929187,519200
2010-11-18,9.730000,10.092500,9.730000,9.970000,9.428011,701200
2010-11-19,9.905000,10.530000,9.905000,10.455000,9.886643,643600
2010-11-22,10.485000,10.865000,10.392500,10.842500,10.253078,2137600
2010-11-23,10.502500,10.785000,10.435000,10.552500,9.978845,1471600
2010-11-24,10.782500,11.457500,10.782500,11.397500,10.777908,1614000
2010-11-26,11.227500,11.375000,11.075000,11.207500,10.598236,425200
2010-11-29,11.020000,11.192500,10.707500,11.130000,10.524949,823600
2010-11-30,10.790000,10.887500,10.610000,10.717500,10.134873,977200
2010-12-01,11.247500,11.780000,11.247500,11.745000,11.106516,1084800
2010-12-02,11.812500,12.427500,11.772500,12.405000,11.730638,904000
2010-12-03,12.222500,12.647500,12.125000,12.585000,11.900852,721600
2010-12-06,12.627500,12.627500,12.200000,12.520000,11.839387,787200
2010-12-07,12.915000,13.067500,12.480000,12.495000,11.815745,1489600
2010-12-08,12.630000,12.880000,12.400000,12.837500,12.139627,560400
2010-12-09,13.060000,13.145000,12.807500,12.930000,12.227098,478000
2010-12-10,12.977500,13.092500,12.792500,12.965000,12.260196,491600
2010-12-13,13.227500,13.227500,12.625000,12.722500,12.030878,599600
2010-12-14,12.720000,12.780000,12.275000,12.397500,11.723546,735600
2010-12-15,12.302500,12.512500,11.950000,12.012500,11.359474,931600
2010-12-16,12.115000,12.327500,11.882500,12.225000,11.560424,394000
2010-12-17,12.285000,12.550000,12.245000,12.475000,11.796832,350000
2010-12-20,12.420000,12.560000,12.172500,12.332500,11.662079,1601200
2010-12-21,12.490000,12.715000,12.427500,12.592500,11.907944,521600
2010-12-22,12.400000,12.625000,12.195000,12.605000,11.919765,698000
2010-12-23,12.387500,12.610000,12.387500,12.500000,11.820473,277200
2010-12-27,12.267500,12.605000,12.037500,12.537500,11.855934,490800
2010-12-28,12.500000,12.622500,12.230000,12.377500,11.704633,412400
2010-12-29,12.427500,12.487500,12.267500,12.427500,11.751915,224000
2010-12-30,12.427500,12.592500,12.362500,12.537500,11.855934,248800
2010-12-31,12.440000,12.565000,12.300000,12.497500,11.818109,401600
2011-01-03,12.742500,13.187500,12.630000,12.777500,12.082888,776400
2011-01-04,12.895000,13.082500,12.420000,12.820000,12.123076,673200
2011-01-05,12.637500,13.042500,12.512500,12.945000,12.241282,298800
2011-01-06,13.057500,13.695000,13.057500,13.662500,12.919778,654000
2011-01-07,13.750000,13.940000,13.122500,13.752500,13.004885,1462400
2011-01-10,13.675000,14.262500,13.500000,14.185000,13.413874,664000
2011-01-11,14.425000,14.425000,14.030000,14.342500,13.562810,662800
2011-01-12,14.622500,15.150000,14.357500,15.147500,14.324050,646400
2011-01-13,15.162500,15.387500,14.847500,15.142500,14.319322,563200
2011-01-14,15.360000,16.379999,15.300000,16.379999,15.489548,1202800
2011-01-18,16.200001,16.379999,15.940000,16.187500,15.307513,922800
2011-01-19,15.787500,15.860000,14.950000,15.060000,14.241307,983600
2011-01-20,14.767500,14.767500,13.957500,14.512500,13.723570,1248000
2011-01-21,15.000000,15.037500,14.212500,14.262500,13.487160,838400
2011-01-24,14.420000,15.325000,14.400000,15.292500,14.461167,866000
2011-01-25,15.095000,15.267500,14.615000,14.972500,14.158563,868400
2011-01-26,15.275000,15.472500,14.847500,15.387500,14.551003,1092800
2011-01-27,15.697500,16.325001,15.697500,16.237499,15.354794,1323600
2011-01-28,16.559999,16.559999,14.552500,14.922500,14.111281,2411200
2011-01-31,15.050000,15.307500,14.500000,15.092500,14.272040,815600
2011-02-01,15.540000,16.400000,15.515000,16.184999,15.305148,1483600
2011-02-02,16.007500,16.680000,15.855000,16.459999,15.565199,1228000
2011-02-03,16.467501,16.572500,15.970000,16.477501,15.581749,696400
2011-02-04,16.629999,17.490000,16.545000,17.452499,16.503744,1123600
2011-02-07,17.639999,17.875000,17.102501,17.272499,16.333529,1406800
2011-02-08,17.277500,17.375000,16.832500,17.232500,16.295706,552800
2011-02-09,17.010000,17.260000,16.687500,16.905001,15.986008,816800
2011-02-10,16.350000,17.090000,16.180000,17.049999,16.123123,822800
2011-02-11,16.934999,17.612499,16.657499,17.440001,16.491926,562400
2011-02-14,17.645000,18.242500,17.572500,17.837500,16.867817,1024000
2011-02-15,17.805000,17.825001,17.097500,17.327499,16.385540,960400
2011-02-16,17.697500,18.035000,17.480000,17.875000,16.903280,677200
2011-02-17,17.770000,18.750000,17.625000,18.662500,17.647968,1016400
2011-02-18,18.837500,18.840000,18.247499,18.447500,17.444654,898000
2011-02-22,17.495001,17.615000,16.125000,16.250000,15.366615,2720800
2011-02-23,16.415001,16.415001,14.725000,15.377500,14.541547,2389600
2011-02-24,15.585000,16.240000,15.227500,16.137501,15.260232,2747200
2011-02-25,16.665001,17.389999,16.607500,17.357500,16.413910,2542000
2011-02-28,17.725000,17.725000,16.277500,16.832500,15.917449,2575200
2011-03-01,17.057501,17.170000,15.792500,15.827500,14.967085,2520000
2011-03-02,15.802500,17.080000,15.797500,16.502501,15.605390,3440000
2011-03-03,17.097500,17.612499,17.059999,17.459999,16.510839,2231600
2011-03-04,17.332500,17.469999,16.567499,16.910000,15.990736,2100000
2011-03-07,16.937500,17.162500,15.017500,15.510000,14.666843,3364000
2011-03-08,15.640000,16.065001,15.115000,15.592500,14.744860,1773200
2011-03-09,15.317500,15.317500,14.117500,14.202500,13.430421,4456400
2011-03-10,13.495000,13.750000,13.055000,13.127500,12.413860,4059200
2011-03-11,12.877500,13.612500,12.852500,13.477500,12.744835,2510800
2011-03-14,13.417500,13.945000,13.162500,13.422500,12.692824,2497200
2011-03-15,12.072500,13.205000,11.735000,12.935000,12.231826,2656800
2011-03-16,12.977500,13.380000,11.827500,12.100000,11.442218,2351200
2011-03-17,12.635000,12.992500,12.405000,12.542500,11.860662,2502000
2011-03-18,13.170000,13.170000,12.512500,12.667500,11.978868,2151600
2011-03-21,13.120000,13.602500,13.060000,13.322500,12.598260,2635600
2011-03-22,13.415000,13.415000,12.940000,13.010000,12.302748,1610400
2011-03-23,12.920000,13.437500,12.600000,13.362500,12.636086,1681200
2011-03-24,13.832500,14.440000,13.632500,14.347500,13.567539,2977600
2011-03-25,14.480000,14.702500,14.202500,14.227500,13.454062,2103200
2011-03-28,14.450000,14.655000,14.227500,14.295000,13.517893,1520800
2011-03-29,14.240000,14.690000,13.852500,14.687500,13.889057,1998000
2011-03-30,15.032500,15.122500,14.392500,14.735000,13.933975,1987600
2011-03-31,14.622500,14.807500,14.187500,14.360000,13.579358,1397200
2011-04-01,14.677500,14.677500,13.705000,13.857500,13.104176,2262800
2011-04-04,13.932500,14.060000,13.247500,13.500000,12.766111,1803600
2011-04-05,14.125000,14.717500,14.110000,14.380000,13.598271,2951600
2011-04-06,14.812500,15.105000,14.640000,15.085000,14.264948,2000800
2011-04-07,15.087500,15.087500,14.400000,14.865000,14.056907,1334800
2011-04-08,15.120000,15.250000,14.282500,14.500000,13.711749,1366400
2011-04-11,14.605000,14.605000,13.992500,14.110000,13.342950,1239600
2011-04-12,13.750000,13.750000,13.027500,13.245000,12.524973,2086800
2011-04-13,13.512500,13.620000,13.105000,13.357500,12.631357,2264000
2011-04-14,13.075000,13.405000,12.795000,13.385000,12.657362,1204800
2011-04-15,13.295000,13.757500,13.087500,13.650000,12.907956,1150800
2011-04-18,13.160000,13.237500,12.595000,12.920000,12.217642,1951200
2011-04-19,12.840000,13.100000,12.750000,13.075000,12.364215,1482800
2011-04-20,14.247500,14.750000,14.150000,14.750000,13.948160,3520800
2011-04-21,15.062500,15.062500,14.520000,14.710000,13.910333,1497600
2011-04-25,14.667500,14.972500,14.567500,14.752500,13.950522,902400
2011-04-26,14.780000,15.500000,14.767500,15.462500,14.621925,2057600
2011-04-27,15.300000,15.512500,14.890000,15.460000,14.619562,1771600
2011-04-28,15.302500,15.457500,14.842500,15.152500,14.328778,1730000
2011-04-29,15.070000,15.442500,15.065000,15.375000,14.539183,836000
2011-05-02,15.525000,15.525000,14.800000,14.895000,14.085278,1400400
2011-05-03,14.750000,14.815000,14.052500,14.345000,13.565175,2206400
2011-05-04,14.707500,14.717500,13.847500,14.370000,13.588817,1341200
2011-05-05,14.125000,14.887500,14.037500,14.457500,13.671559,2799600
2011-05-06,15.000000,15.267500,14.595000,14.775000,13.971801,2724000
2011-05-09,14.775000,14.780000,14.352500,14.647500,13.851231,1247200
2011-05-10,14.855000,14.975000,14.587500,14.837500,14.030902,1296400
2011-05-11,14.897500,15.070000,14.215000,14.497500,13.709386,1206400
2011-05-12,14.290000,15.230000,14.242500,15.092500,14.272040,1684000
2011-05-13,15.012500,15.127500,14.462500,14.507500,13.718843,1099200
2011-05-16,14.467500,14.825000,13.840000,13.892500,13.137274,1542800
2011-05-17,13.740000,13.752500,13.002500,13.390000,12.662090,2388800
2011-05-18,13.542500,14.275000,13.530000,14.145000,13.376047,1199200
2011-05-19,13.972500,13.980000,13.415000,13.792500,13.042710,1398800
2011-05-20,13.822500,13.915000,13.452500,13.665000,12.922140,731600
2011-05-23,13.202500,13.202500,12.807500,12.825000,12.127805,1579200
2011-05-24,13.052500,13.070000,12.502500,12.535000,11.853570,1598800
2011-05-25,12.440000,12.995000,12.300000,12.865000,12.165631,1273200
2011-05-26,12.822500,13.310000,12.685000,13.227500,12.508425,980400
2011-05-27,13.490000,13.817500,13.490000,13.697500,12.952874,1267200
2011-05-31,14.125000,14.312500,13.905000,14.312500,13.534442,1063600
2011-06-01,14.202500,14.202500,13.000000,13.015000,12.307477,1189200
2011-06-02,13.035000,13.402500,12.812500,13.020000,12.312205,1074800
2011-06-03,12.607500,12.900000,12.272500,12.327500,11.657351,2541600
2011-06-06,12.265000,12.422500,12.002500,12.027500,11.373659,1244000
2011-06-07,12.397500,12.577500,12.200000,12.205000,11.541510,979200
2011-06-08,12.042500,12.045000,11.357500,11.472500,10.848830,2413200
2011-06-09,11.512500,11.725000,11.317500,11.510000,10.884292,1718000
2011-06-10,11.375000,11.430000,10.717500,10.952500,10.357100,1516800
2011-06-13,10.957500,11.135000,10.525000,10.632500,10.054495,1255200
2011-06-14,11.005000,11.430000,11.005000,11.227500,10.617149,1051200
2011-06-15,10.980000,11.127500,10.545000,10.567500,9.993028,897600
2011-06-16,10.652500,10.655000,9.937500,10.210000,9.654963,1161200
2011-06-17,10.570000,10.570000,9.662500,9.765000,9.234155,1588000
2011-06-20,9.705000,9.925000,9.657500,9.795000,9.262523,1250000
2011-06-21,9.975000,10.582500,9.812500,10.532500,9.959932,2011600
2011-06-22,10.382500,10.677500,10.285000,10.377500,9.813356,1390400
2011-06-23,10.000000,10.867500,9.805000,10.845000,10.255444,2768000
2011-06-24,10.742500,10.742500,9.997500,10.070000,9.522573,1444000
2011-06-27,10.070000,10.390000,9.775000,10.242500,9.685697,1026000
2011-06-28,10.365000,10.642500,10.297500,10.632500,10.054495,1646400
2011-06-29,10.727500,10.855000,10.432500,10.677500,10.097048,1115200
2011-06-30,10.750000,11.550000,10.750000,11.450000,10.827553,2032800
2011-07-01,11.537500,12.250000,11.360000,12.197500,11.534419,1680800
2011-07-05,12.132500,12.265000,11.687500,11.865000,11.219993,1029600
2011-07-06,11.742500,11.747500,11.302500,11.590000,10.959944,700400
2011-07-07,11.915000,12.475000,11.825000,12.275000,11.607704,1254800
2011-07-08,11.802500,11.850000,11.342500,11.725000,11.087605,1126400
2011-07-11,11.495000,11.805000,11.025000,11.122500,10.517857,1507200
2011-07-12,10.787500,10.837500,10.012500,10.172500,9.619501,3085600
2011-07-13,10.417500,10.550000,9.952500,10.065000,9.517845,1807200
2011-07-14,10.105000,10.467500,9.550000,9.612500,9.089945,2745600
2011-07-15,9.807500,9.815000,9.412500,9.765000,9.234155,1629600
2011-07-18,9.642500,9.757500,9.137500,9.345000,8.836987,1709600
2011-07-19,9.640000,10.335000,9.640000,10.270000,9.711702,2116400
2011-07-20,10.522500,10.622500,9.950000,10.137500,9.586405,1428000
2011-07-21,10.062500,10.475000,9.665000,10.415000,9.848819,2137200
2011-07-22,10.467500,11.225000,10.467500,11.120000,10.515492,2689200
2011-07-25,10.790000,10.930000,10.467500,10.695000,10.113597,1168000
2011-07-26,10.890000,11.337500,10.890000,10.962500,10.366554,2018800
2011-07-27,10.605000,10.605000,9.695000,9.762500,9.231791,3654400
2011-07-28,9.750000,10.200000,9.405000,9.690000,9.163231,1568800
2011-07-29,9.180000,9.720000,9.040000,9.457500,8.943371,2250000
2011-08-01,9.852500,9.995000,9.055000,9.435000,8.922094,2794800
2011-08-02,9.222500,9.405000,8.562500,8.597500,8.130121,2957600
2011-08-03,8.650000,8.940000,8.082500,8.870000,8.387807,3256000
2011-08-04,8.580000,8.600000,7.342500,7.415000,7.011905,4668000
2011-08-05,7.637500,7.885000,6.280000,6.875000,6.501260,4010000
2011-08-08,6.122500,6.610000,5.722500,5.800000,5.484700,2810400
2011-08-09,6.137500,6.600000,5.550000,6.580000,6.222297,3321200
2011-08-10,6.367500,6.812500,5.895000,6.185000,5.848770,2393600
2011-08-11,6.447500,7.367500,6.405000,7.105000,6.718757,1974400
2011-08-12,7.282500,7.497500,6.885000,7.035000,6.652562,1807600
2011-08-15,7.162500,7.465000,7.090000,7.450000,7.045002,1488400
2011-08-16,7.190000,7.407500,6.750000,7.030000,6.647834,1672800
2011-08-17,6.965000,7.350000,6.690000,6.877500,6.503624,1148800
2011-08-18,6.305000,6.305000,5.550000,5.687500,5.378315,2534000
2011-08-19,5.555000,6.055000,5.325000,5.355000,5.063891,1889600
2011-08-22,5.805000,5.817500,5.395000,5.505000,5.205736,1439600
2011-08-23,5.700000,6.365000,5.550000,6.347500,6.002436,3461600
2011-08-24,6.347500,6.515000,5.960000,6.337500,5.992980,3463600
2011-08-25,6.237500,6.467500,5.800000,5.835000,5.517797,2234800
2011-08-26,5.855000,6.402500,5.575000,6.297500,5.955154,2578400
2011-08-29,6.612500,7.012500,6.562500,7.000000,6.619465,1963200
2011-08-30,6.835000,7.125000,6.695000,7.000000,6.619465,1676800
2011-08-31,7.210000,7.327500,6.702500,6.850000,6.477619,1977600
2011-09-01,6.860000,7.122500,6.500000,6.507500,6.153738,1740400
2011-09-02,6.212500,6.250000,5.945000,6.060000,5.730566,1532800
2011-09-06,5.497500,5.952500,5.470000,5.940000,5.617089,1942400
2011-09-07,6.287500,6.725000,6.287500,6.705000,6.340502,2881600
2011-09-08,6.540000,7.110000,6.495000,6.605000,6.245938,2185600
2011-09-09,6.377500,6.917500,6.260000,6.390000,6.042626,2620400
2011-09-12,6.222500,6.972500,6.222500,6.972500,6.593460,2296400
2011-09-13,7.097500,7.450000,6.927500,7.395000,6.992992,2899600
2011-09-14,7.510000,8.212500,7.412500,7.950000,7.517821,5751200
2011-09-15,8.200000,8.385000,7.995000,8.310000,7.858252,4068800
2011-09-16,8.300000,8.600000,8.227500,8.337500,7.884255,4169600
2011-09-19,7.955000,8.227500,7.647500,8.057500,7.619477,3658800
2011-09-20,8.187500,8.257500,7.742500,7.792500,7.368883,4858800
2011-09-21,7.947500,8.120000,7.300000,7.305000,6.907885,7812400
2011-09-22,6.750000,6.787500,6.200000,6.572500,6.215205,4123600
2011-09-23,6.420000,7.037500,6.325000,6.932500,6.555634,3504400
2011-09-26,7.182500,7.182500,6.445000,6.920000,6.543814,6574400
2011-09-27,7.292500,7.745000,7.172500,7.297500,6.900793,5056400
2011-09-28,7.425000,7.425000,6.652500,6.667500,6.305040,3846000
2011-09-29,6.925000,6.990000,6.025000,6.395000,6.047354,5473200
